Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
BHARTIARTL,EQ,18-06-2021,528.65,531.4,541.9,519,540.55,538.75,530.78,14723907,7815213018,158567,7434031,50.49
BHARTIARTL,EQ,21-06-2021,538.75,535,541.9,533,539.25,539.6,538.76,5637000,3037013916,83637,1830285,32.47
BHARTIARTL,EQ,22-06-2021,539.6,548.05,549,535.5,536.4,536.4,540.63,8946586,4836759319,120508,2842659,31.77
BHARTIARTL,EQ,23-06-2021,536.4,538,539.2,532.7,533.9,534.05,536.06,4679563,2508526632,63718,1894079,40.48
BHARTIARTL,EQ,24-06-2021,534.05,535,535.45,527.4,529.8,528.75,530.25,6301610,3341441186,75005,3107452,49.31
BHARTIARTL,EQ,25-06-2021,528.75,531.3,535.9,529.35,534.5,535.1,533.16,5402768,2880566074,63409,2562118,47.42
BHARTIARTL,EQ,28-06-2021,535.1,537,537,530.45,531.5,531.2,532.38,5168753,2751756796,79465,2848462,55.11
BHARTIARTL,EQ,29-06-2021,531.2,531.25,532.25,524,525.9,524.95,527.41,8553386,4511158756,136722,5373552,62.82
BHARTIARTL,EQ,30-06-2021,524.95,527,530.4,524.35,528,525.65,527.41,5654391,2982191882,105020,2810329,49.7
BHARTIARTL,EQ,01-07-2021,525.65,529,531,522,523.2,522.65,524.74,6454014,3386693761,129105,3227982,50.02
BHARTIARTL,EQ,02-07-2021,522.65,525.6,533,520,525.45,525,527.31,13063791,6888614243,179216,4224394,32.34
BHARTIARTL,EQ,05-07-2021,525,528,528.5,523.3,524.1,523.95,525.41,6256128,3287021023,129389,3502031,55.98
BHARTIARTL,EQ,06-07-2021,523.95,523.5,527.7,521.1,527,526.1,524.44,10300966,5402230768,140103,6244902,60.62
BHARTIARTL,EQ,07-07-2021,526.1,523.2,530.6,523.2,530.2,529.6,528.95,6546286,3462650690,114175,3742069,57.16
BHARTIARTL,EQ,08-07-2021,529.6,530,532.8,523.55,525.5,525.3,528.35,5301428,2800991215,70695,2926722,55.21
BHARTIARTL,EQ,09-07-2021,525.3,525.5,537.5,523,536.5,536.25,531.89,7169047,3813176905,111147,2998995,41.83
BHARTIARTL,EQ,12-07-2021,536.25,538.95,538.95,528.65,529.6,529.65,532.16,8768168,4666065346,120737,5205299,59.37
BHARTIARTL,EQ,13-07-2021,529.65,533.55,535.5,528.2,530.55,530.05,531.38,7988044,4244666732,135282,4660077,58.34
BHARTIARTL,EQ,14-07-2021,530.05,529,531.4,526.65,530,530.05,529.52,6543996,3465174568,90298,4029543,61.58
BHARTIARTL,EQ,15-07-2021,530.05,532.5,532.5,525,525.45,525.45,527.13,6759881,3563337513,146578,4366257,64.59
BHARTIARTL,EQ,16-07-2021,525.45,527,543.4,525.95,540.95,541.15,537.93,11043791,5940802605,152303,3993243,36.16
BHARTIARTL,EQ,19-07-2021,541.15,539,544.7,529.3,535.6,538.45,539.66,8962285,4836579078,124002,3236876,36.12
BHARTIARTL,EQ,20-07-2021,538.45,536.45,536.8,523,525.3,525.75,527.3,7505544,3957651838,117673,4111061,54.77
BHARTIARTL,EQ,22-07-2021,525.75,531.1,548,523.65,547.6,546.7,537.77,19847956,10673637878,216329,8273743,41.69
BHARTIARTL,EQ,23-07-2021,546.7,547.7,560.65,532.75,546.8,548.3,550.18,32588978,17929863695,341507,13729403,42.13
BHARTIARTL,EQ,26-07-2021,548.3,545,553.85,542.1,543,544.05,547.87,5118493,2804279214,78207,1817804,35.51
BHARTIARTL,EQ,27-07-2021,544.05,545.8,545.8,536.15,540.15,540.55,540.88,5727485,3097905205,80922,3198327,55.84
BHARTIARTL,EQ,28-07-2021,540.55,539.5,570.7,537.85,567.8,567.9,559.81,31932505,17876254011,387434,11524077,36.09
BHARTIARTL,EQ,29-07-2021,567.9,574.1,576.7,565,567,567.15,570.61,15552340,8874254806,198829,6418504,41.27
BHARTIARTL,EQ,30-07-2021,567.15,565.9,568.5,557.8,564.75,561.65,562.88,9938812,5594328209,156191,5322674,53.55
BHARTIARTL,EQ,02-08-2021,561.65,566,569.95,560,565.2,565.15,564.75,6254864,3532436890,93942,2315500,37.02
BHARTIARTL,EQ,03-08-2021,565.15,568,582,562.1,578.35,580.2,576.48,21280806,12267867925,210672,8628293,40.54
BHARTIARTL,EQ,04-08-2021,580.2,575,586.9,570.3,574.6,574.4,577.95,21414510,12376468144,235946,7074494,33.04
BHARTIARTL,EQ,05-08-2021,574.4,577.5,619,577.5,596.6,598.7,602.47,71088770,42828882476,680710,19795693,27.85
BHARTIARTL,EQ,06-08-2021,598.7,594.5,616.95,588.5,607.55,607.9,607.7,28520160,17331650761,282390,8301288,29.11
BHARTIARTL,EQ,09-08-2021,607.9,610,612.7,597.55,598,599.25,602.69,9892910,5962324950,116641,3587959,36.27
BHARTIARTL,EQ,10-08-2021,599.25,602.2,628,598.4,621.9,622.2,618.96,33878294,20969148431,377498,7374562,21.77
BHARTIARTL,EQ,11-08-2021,622.2,622.2,629.25,613.7,619,620.85,620.7,18386089,11412232380,214762,8385540,45.61
BHARTIARTL,EQ,12-08-2021,620.85,623,628.95,617,621.15,623.15,621.92,8274954,5146336611,123439,2227799,26.92
BHARTIARTL,EQ,13-08-2021,623.15,623.15,638.8,618.1,636.2,637.05,633.34,20690579,13104154661,223773,7780260,37.6
BHARTIARTL,EQ,16-08-2021,637.05,638.75,644,632,632.7,634.05,637.38,10312706,6573078634,137519,3071613,29.78
BHARTIARTL,EQ,17-08-2021,634.05,634.05,638,623,626,626.35,629.06,11102775,6984365686,147794,5840702,52.61
BHARTIARTL,EQ,18-08-2021,626.35,625.9,634,620.85,622.5,622.95,625.99,7005347,4385293904,135321,2749199,39.24
BHARTIARTL,EQ,20-08-2021,622.95,619.5,633,607,610.15,613.7,621.98,12534832,7796382719,159964,4508471,35.97
BHARTIARTL,EQ,23-08-2021,613.7,618.4,630.5,607.6,622.45,622.65,620.1,12554898,7785232234,179504,4350886,34.65
BHARTIARTL,EQ,24-08-2021,622.65,627.95,627.95,617.05,619,620.1,622.05,5776595,3593337042,102756,1279403,22.15
BHARTIARTL,EQ,25-08-2021,620.1,622.35,622.35,611,612,612.45,614.68,7977884,4903814635,108894,3292935,41.28
BHARTIARTL,EQ,26-08-2021,612.45,610,611.5,584.3,585.4,586.9,594.93,25831904,15368224393,309951,9428740,36.5
BHARTIARTL,EQ,27-08-2021,586.9,588.8,605.4,585.05,588.45,595.15,596.54,16141223,9628890826,186233,4493635,27.84
BHARTIARTL,EQ,30-08-2021,595.15,596,625,590.1,625,620.45,607.03,39759785,24135482915,408302,17788406,44.74
BHARTIARTL,EQ,31-08-2021,620.45,626.05,668.1,625,662,664.05,647.14,59661820,38609751164,609418,18751354,31.43
BHARTIARTL,EQ,01-09-2021,664.05,668,673.3,654,663.85,666.4,664.15,30228814,20076317857,425536,11672184,38.61
BHARTIARTL,EQ,02-09-2021,666.4,669.95,673.75,664.05,665.05,666.5,669.12,18601857,12446958541,264488,10042566,53.99
BHARTIARTL,EQ,03-09-2021,666.5,668,669.6,654,657.7,658.45,661.64,7774350,5143819645,146745,2700674,34.74
BHARTIARTL,EQ,06-09-2021,658.45,664.4,665.75,653.4,655,654.6,658.17,10035041,6604811954,177568,5106439,50.89
BHARTIARTL,EQ,07-09-2021,654.6,657.95,680.5,648,671.75,670.55,668.7,27665704,18500038541,308503,8734758,31.57
BHARTIARTL,EQ,08-09-2021,670.55,678,683.8,665,668,667.85,673.8,20492200,13807544224,278450,4586861,22.38
BHARTIARTL,EQ,09-09-2021,667.85,667.85,688.2,667.05,685.45,686.15,679.46,19419892,13194985934,214688,7866073,40.51
BHARTIARTL,EQ,13-09-2021,686.15,692,697,685.85,691.5,693.3,692.23,19341527,13388757142,237542,8168516,42.23
BHARTIARTL,EQ,14-09-2021,693.3,695,699.7,689.1,694.8,694.2,694.32,11479081,7970130902,156740,4082118,35.56
BHARTIARTL,EQ,15-09-2021,694.2,697,734.95,696.15,727.5,725.5,721.13,55750090,40202853716,437036,20541501,36.85
BHARTIARTL,EQ,16-09-2021,725.5,735,737,715.4,715.75,718.6,725.18,44172650,32033019299,387975,20642424,46.73
BHARTIARTL,EQ,17-09-2021,718.6,721,734.75,721,729.5,728.15,726.11,26158201,18993707231,243600,11528051,44.07
BHARTIARTL,EQ,20-09-2021,728.15,725,733.7,720.3,721.25,724.95,727.07,14066795,10227526671,127537,7929458,56.37
BHARTIARTL,EQ,21-09-2021,724.95,722.9,740.75,722,726.5,726.65,729.51,13954874,10180209791,186316,5393263,38.65
BHARTIARTL,EQ,22-09-2021,726.65,727,732.05,724.1,727,726.75,728.1,16047334,11684020062,105371,9401649,58.59
BHARTIARTL,EQ,23-09-2021,726.75,733.4,740.1,723.2,726.95,726.8,729.9,26009026,18983963450,180792,15817212,60.81
BHARTIARTL,EQ,24-09-2021,726.8,729.05,753,728,742.9,739.4,741.99,70844952,52566116045,392132,32677530,46.13
BHARTIARTL,EQ,27-09-2021,739.4,731,731.9,718.15,721,722.55,724.34,11282248,8172162220,151903,4728776,41.91
BHARTIARTL,EQ,28-09-2021,722.55,724.4,726.8,686,695.85,696.15,698.8,21944239,15334572733,312911,11007945,50.16
BHARTIARTL,EQ,29-09-2021,696.15,697,702,689.15,693,694.1,694.98,16729859,11626871378,163654,9013506,53.88
BHARTIARTL,EQ,30-09-2021,694.1,695.8,709.8,686.8,688.5,688.3,697.87,13911568,9708475403,197319,5789356,41.62
BHARTIARTL,EQ,01-10-2021,688.3,687.35,687.35,667.65,675.8,675.9,675.71,14952128,10103276450,196689,7902803,52.85
BHARTIARTL,EQ,04-10-2021,675.9,675,686.2,669.7,682.4,681.4,680.44,8917898,6068058555,204952,4791414,53.73
BHARTIARTL,EQ,05-10-2021,681.4,684.4,703.45,680.4,699.5,699.25,692.45,25598885,17726051844,225313,12409556,48.48
BHARTIARTL,EQ,06-10-2021,699.25,705.75,707.95,688.2,689.95,691.4,698.28,10406502,7266632649,135686,4697552,45.14
BHARTIARTL,EQ,07-10-2021,691.4,695.75,702.2,691.3,692.3,692.5,697.65,8121590,5666053723,99336,4558435,56.13
BHARTIARTL,EQ,08-10-2021,692.5,695.15,699.55,688.9,694.4,695.5,695.36,6297352,4378941991,97207,3371512,53.54
BHARTIARTL,EQ,11-10-2021,695.5,693.1,696.05,685,692.45,690.85,691.16,8792050,6076746795,141989,5338492,60.72
BHARTIARTL,EQ,12-10-2021,690.85,691,698.4,684.2,686,686.35,688.88,8579567,5910316024,107167,4895467,57.06
BHARTIARTL,EQ,13-10-2021,686.35,689,696.8,683.1,689.9,689.9,691.92,7062149,4886425291,115520,3865847,54.74
BHARTIARTL,EQ,14-10-2021,689.9,693,694,681.85,688.6,685.8,686.86,9820591,6745350118,164220,6618657,67.4
BHARTIARTL,EQ,18-10-2021,685.8,700,701.95,679.65,680.3,680.6,686.55,8574445,5886766704,170647,5131456,59.85
BHARTIARTL,EQ,19-10-2021,680.6,699,699,675.45,682,681.1,686.19,7328862,5028996720,139015,2337461,31.89
BHARTIARTL,EQ,20-10-2021,681.1,683.4,713.9,681.4,708.1,708.45,705.07,21217306,14959584880,308695,7477479,35.24
BHARTIARTL,EQ,21-10-2021,708.45,710.95,712.35,689.2,696.5,696.05,698.43,8908979,6222328272,149731,3709989,41.64
BHARTIARTL,EQ,22-10-2021,696.05,698.5,705.3,684.25,695,694.5,695.43,6587256,4580967538,124367,2316920,35.17
BHARTIARTL,EQ,25-10-2021,694.5,693,704,675,690.8,691.1,692.84,9540441,6610023479,140498,4460385,46.75
BHARTIARTL,EQ,26-10-2021,691.1,695,709.85,689,695,696.2,697.66,10953878,7642032684,131088,4380098,39.99
BHARTIARTL,EQ,27-10-2021,696.2,699.4,714.65,694,702,702.35,705.2,11878571,8376715278,169771,5592599,47.08
BHARTIARTL,EQ,28-10-2021,702.35,702.75,706.05,684.4,690.6,689.75,695.11,8884507,6175668655,115076,4226002,47.57
BHARTIARTL,EQ,29-10-2021,689.75,692.2,701,677.05,685.8,685.35,690.24,8602343,5937693304,136950,4468442,51.94
BHARTIARTL,EQ,01-11-2021,685.35,689.95,722.8,689.6,714.2,712.5,711.57,17121001,12182834909,222155,7162759,41.84
BHARTIARTL,EQ,02-11-2021,712.5,712.5,723.1,709.55,715.55,713.95,715.44,7725455,5527109351,120235,2850643,36.9
BHARTIARTL,EQ,03-11-2021,713.95,725.75,732.5,696,697.5,699.1,711.26,23261507,16544960649,259851,7514026,32.3
BHARTIARTL,EQ,04-11-2021,699.1,704,704.8,699.2,703,701.1,701.68,1064714,747086343.3,29350,368267,34.59
BHARTIARTL,EQ,08-11-2021,701.1,707.45,714.9,704,710.6,709,709.78,7565546,5369884373,151956,4063396,53.71
BHARTIARTL,EQ,09-11-2021,709,711.7,716.45,705.15,712.5,713.2,711.49,5278131,3755339129,107717,2441591,46.26
BHARTIARTL,EQ,10-11-2021,713.2,717.5,738,707.35,736.6,735.45,727.13,15180490,11038230230,206104,7347822,48.4
BHARTIARTL,EQ,11-11-2021,735.45,735,738.6,724.25,728.5,728.6,731.37,7421118,5427569744,139820,2942159,39.65
BHARTIARTL,EQ,12-11-2021,728.6,733,745,725.25,741.7,743.5,739.18,9207508,6806027529,143918,4085440,44.37
BHARTIARTL,EQ,15-11-2021,743.5,740,746,736.2,738.85,737.55,740.17,5454742,4037413875,106730,2591471,47.51
BHARTIARTL,EQ,16-11-2021,737.55,741.35,742.05,727.05,728.5,730.3,735.22,4639931,3411373132,85245,2135986,46.03
BHARTIARTL,EQ,17-11-2021,730.3,724.55,732.35,716.25,720.5,720.05,724.59,8002927,5798837637,109358,4657808,58.2
BHARTIARTL,EQ,18-11-2021,720.05,720.6,723.45,708,714.25,714.35,715.55,4469597,3198209525,102930,1777562,39.77
BHARTIARTL,EQ,22-11-2021,714.35,740,755.95,733.1,741.35,742.1,744.5,36884348,27460467118,417298,15761796,42.73
BHARTIARTL,EQ,23-11-2021,742.1,745,761,735.7,758,758.9,750.66,18240414,13692421297,303588,7491076,41.07
BHARTIARTL,EQ,24-11-2021,758.9,764,781.8,756.25,756.9,758.9,769.36,21653712,16659448541,274108,8566288,39.56
BHARTIARTL,EQ,25-11-2021,758.9,759.05,768.5,752.8,765,765.15,761.66,8483653,6461637920,150394,2681655,31.61
BHARTIARTL,EQ,26-11-2021,765.15,763,763,733.1,735.85,738.75,744.93,11142921,8300683386,213934,5499123,49.35
BHARTIARTL,EQ,29-11-2021,738.75,752,755,727.1,738.05,739.35,740.06,15885643,11756261450,277565,8822195,55.54
BHARTIARTL,EQ,30-11-2021,739.35,740,750.2,722.65,725.75,728.25,734.16,14272616,10478376142,250182,8053035,56.42
BHARTIARTL,EQ,01-12-2021,728.25,733,737.4,718.25,722,722.25,727.89,10488561,7634537130,177518,5561076,53.02
BHARTIARTL,EQ,02-12-2021,722.25,723.9,735.7,714.15,732,732.55,724.06,11507427,8332066780,163134,5372973,46.69
BHARTIARTL,EQ,03-12-2021,732.55,730,734.65,716.3,718.2,718.35,721.06,11024093,7949033647,208351,5078356,46.07
BHARTIARTL,EQ,06-12-2021,718.35,718,721.9,693.85,696.75,697.6,706,8804487,6215996627,151783,4362806,49.55
BHARTIARTL,EQ,07-12-2021,697.6,702.35,705.7,694.1,698.85,698.85,698.89,10238693,7155735080,144432,5697408,55.65
BHARTIARTL,EQ,08-12-2021,698.85,705,719,702.3,715.95,715.15,710.87,8296393,5897694385,136205,3859045,46.51
BHARTIARTL,EQ,09-12-2021,715.15,716.8,723.95,711,713.5,713.95,715.86,9069515,6492502691,144847,5238187,57.76
BHARTIARTL,EQ,10-12-2021,713.95,711,718.9,707,709.35,710.7,711.78,4251339,3026027789,77177,1991516,46.84
BHARTIARTL,EQ,13-12-2021,710.7,715,718.4,698.35,704.95,703.1,706.49,9896899,6992095766,116223,6178849,62.43
BHARTIARTL,EQ,14-12-2021,703.1,701,706.3,688.4,691.75,691.6,695.26,9275631,6449005565,149115,5954795,64.2
BHARTIARTL,EQ,15-12-2021,691.6,691.75,694.9,684.1,686,685.45,688.8,7674319,5286093004,97557,4491442,58.53
BHARTIARTL,EQ,16-12-2021,685.45,689.9,689.9,677.6,686,681.4,681.97,9633006,6569387274,141811,6718838,69.75
BHARTIARTL,EQ,17-12-2021,681.4,681,685.7,661.1,666.45,666.05,668.11,13850460,9253601298,185449,8714035,62.92
BHARTIARTL,EQ,20-12-2021,666.05,659.15,661.15,645.1,658.1,658.25,653.95,11812939,7725049296,152042,6759790,57.22
BHARTIARTL,EQ,21-12-2021,658.25,663.95,670.9,659.2,666.05,667,665.55,8084499,5380653575,137610,4669843,57.76
BHARTIARTL,EQ,22-12-2021,667,667,686,667,686,684.75,680.6,8522226,5800265897,135614,4526686,53.12
BHARTIARTL,EQ,23-12-2021,684.75,689,689,675.5,679,678.75,679.7,5602466,3807977792,91044,2807481,50.11
BHARTIARTL,EQ,24-12-2021,678.75,682.1,682.85,672.65,676.6,677.05,677.35,3756020,2544136884,63731,1489216,39.65
BHARTIARTL,EQ,27-12-2021,677.05,674.95,678.35,668.65,676.55,675.75,674.83,3658572,2468910296,73730,1629830,44.55
BHARTIARTL,EQ,28-12-2021,675.75,679.85,683.5,675.05,679.3,680.05,679.87,3892590,2646466080,73898,1647324,42.32
BHARTIARTL,EQ,29-12-2021,680.05,679.95,683.5,675,675.55,676.85,679.23,3847574,2613403546,78957,1871531,48.64
BHARTIARTL,EQ,30-12-2021,676.85,677.5,685.8,674.2,683,679.35,680.79,5701612,3881626397,91364,2634040,46.2
BHARTIARTL,EQ,31-12-2021,679.35,680.5,694.1,680,684,683.8,686.54,4598628,3157130863,78114,1776384,38.63
BHARTIARTL,EQ,03-01-2022,683.8,687.8,692.6,683.1,691.75,691.3,688.78,2939833,2024900234,180368,1388705,47.24
BHARTIARTL,EQ,04-01-2022,691.3,692.25,703.25,690.4,697.25,697.45,697.46,6473875,4515251886,140355,3362580,51.94
BHARTIARTL,EQ,05-01-2022,697.45,700.9,702.75,691.75,700,700,698.61,4586105,3203921432,103288,2065102,45.03
BHARTIARTL,EQ,06-01-2022,700,702,720.5,700,710.75,710.4,711.67,21642414,15402157765,185013,8545947,39.49
BHARTIARTL,EQ,07-01-2022,710.4,713.9,715.15,701.45,705.4,704.7,707.5,4315015,3052867348,94630,1853837,42.96
BHARTIARTL,EQ,10-01-2022,704.7,705.4,711.35,703.65,706.5,704.95,706.39,3565324,2518498800,83493,1776568,49.83
BHARTIARTL,EQ,11-01-2022,704.95,703,709.55,694.6,703,703.45,701.16,10642484,7462080834,131814,6365265,59.81
BHARTIARTL,EQ,12-01-2022,703.45,707.95,732.7,704.2,729.15,730.2,718.93,12366953,8890964594,168773,5928901,47.94
BHARTIARTL,EQ,13-01-2022,730.2,729,735.65,726.15,731.65,731.8,731.66,5829874,4265485874,156288,3120661,53.53
BHARTIARTL,EQ,14-01-2022,731.8,729.95,730.9,718.45,721.55,720.6,723,5344096,3863767971,145842,3171117,59.34
BHARTIARTL,EQ,17-01-2022,720.6,720,734.75,719.55,728,728.6,728.48,4340924,3162261277,109351,2060318,47.46
BHARTIARTL,EQ,18-01-2022,728.6,727,730.7,712.55,713.85,714.35,719.88,4312058,3104152906,88796,2220304,51.49
BHARTIARTL,EQ,19-01-2022,714.35,714,715,701.7,703.45,703.7,705.92,5879490,4150449660,139649,3760347,63.96
BHARTIARTL,EQ,20-01-2022,703.7,706,719.65,705.25,719,715.4,712.67,4812496,3429736091,92833,2190011,45.51
BHARTIARTL,EQ,21-01-2022,715.4,709.6,714,689.35,694.4,695.25,698.82,6704622,4685308745,169089,3682648,54.93
BHARTIARTL,EQ,24-01-2022,695.25,690.3,707,677.35,687.65,689.9,693.63,11091633,7693451057,181824,5970836,49.23
BHARTIARTL,EQ,25-01-2022,689.9,684,720.45,682.15,709.4,711.85,709.71,14128764,10027351547,203434,7140962,50.54
BHARTIARTL,EQ,27-01-2022,711.85,706.5,716,701.5,709.6,707.25,708.61,8937312,6333036738,201463,5147830,57.6
BHARTIARTL,EQ,28-01-2022,707.25,714.9,754,701.65,717,715.8,718.56,21450677,15413494338,360964,10858600,50.62
BHARTIARTL,EQ,31-01-2022,715.8,728,735,719.55,729.55,729.3,728.03,10745370,7822973342,240581,6012055,55.95
BHARTIARTL,EQ,01-02-2022,729.3,733,735,718.3,725.05,723.05,727.18,4814511,3501028780,106248,1699053,35.29
BHARTIARTL,EQ,02-02-2022,723.05,726.1,731.75,720.5,725.1,725.05,724.74,3286577,2381909150,85137,1425176,43.36
BHARTIARTL,EQ,03-02-2022,725.05,726,729,718.5,720,721.65,723.41,3651578,2641591235,105929,2106096,57.68
BHARTIARTL,EQ,04-02-2022,721.65,721.1,723.25,716.5,719,720.2,720.08,3284198,2364897340,93139,1704869,51.91
BHARTIARTL,EQ,07-02-2022,720.2,718,720.1,699.5,708,706.5,707.6,6833983,4835739601,115571,3830394,56.05
BHARTIARTL,EQ,08-02-2022,706.5,711.2,714.7,701,706.95,708.9,706.62,7167684,5064859596,111904,3368670,47
BHARTIARTL,EQ,09-02-2022,708.9,707.1,726.1,702.15,719.9,719.35,715.86,10185173,7291175687,144952,4524854,44.43
BHARTIARTL,EQ,10-02-2022,719.35,722.95,726.95,708.6,721.5,724.05,718.87,6074014,4366441126,176435,2930229,48.24
BHARTIARTL,EQ,11-02-2022,724.05,721.7,725.4,710.9,713.2,715.15,716.33,5646980,4045110736,118668,3428094,60.71
BHARTIARTL,EQ,14-02-2022,715.15,704,704,685,689,689.7,695,7441445,5171789239,199472,4148997,55.76
BHARTIARTL,EQ,15-02-2022,689.7,696,713.1,686.6,710.05,711.55,698.99,4650249,3250471564,94669,1955106,42.04
BHARTIARTL,EQ,16-02-2022,711.55,717.4,728.2,708,719.7,721.8,719.33,5433910,3908776019,105402,1998939,36.79
BHARTIARTL,EQ,17-02-2022,721.8,724.45,727.5,715,716.15,717,720.02,5107708,3677661983,88553,2594148,50.79
BHARTIARTL,EQ,18-02-2022,717,712.05,719.55,711.35,712,712.55,715.65,4099366,2933719344,78724,2006827,48.95
BHARTIARTL,EQ,21-02-2022,712.55,708.05,716.55,703,710.25,709.95,711.19,4307430,3063380672,68370,2275032,52.82
BHARTIARTL,EQ,22-02-2022,709.95,694.2,702.5,687.5,696.1,699.25,693.88,9148804,6348204854,162755,5648218,61.74
BHARTIARTL,EQ,23-02-2022,699.25,700.1,708.95,699.5,701.2,704.4,704.91,4124469,2907363092,99194,2354887,57.1
BHARTIARTL,EQ,24-02-2022,704.4,682,688.55,645.45,670,670.9,675.3,14139461,9548316519,257679,7314769,51.73
BHARTIARTL,EQ,25-02-2022,670.9,677.5,695.15,677.5,689,688.65,689.84,6452099,4450902016,121428,3187317,49.4
BHARTIARTL,EQ,28-02-2022,688.65,681,690,666.45,686,686.5,681.09,8301523,5654064695,193009,4327754,52.13
BHARTIARTL,EQ,02-03-2022,686.5,684,684,666,675,674.25,672.92,10220908,6877819127,224046,6319929,61.83
BHARTIARTL,EQ,03-03-2022,674.25,675,679.8,668.6,672.2,672.05,672.86,6517030,4385023861,170940,3873192,59.43
BHARTIARTL,EQ,04-03-2022,672.05,665,667.95,650,654.75,653.7,657.18,7094874,4662610398,141743,3920731,55.26
BHARTIARTL,EQ,07-03-2022,653.7,640,679.35,639,677.2,675.4,665.01,12615451,8389449157,287557,7190131,56.99
BHARTIARTL,EQ,08-03-2022,675.4,675,686.85,667.6,681.5,683,679.19,8462985,5747955863,172611,4638145,54.81
BHARTIARTL,EQ,09-03-2022,683,682,698,674.3,691.35,691.5,690.95,9896395,6837953187,172243,6449606,65.17
BHARTIARTL,EQ,10-03-2022,691.5,699.95,707.5,690.6,697,697.75,700.04,5989327,4192789258,141335,3034285,50.66
BHARTIARTL,EQ,11-03-2022,697.75,696.7,702.4,691.5,694.4,694.85,696.36,3353880,2335501660,109928,1373120,40.94
BHARTIARTL,EQ,14-03-2022,694.85,688.15,704.85,688.15,699.4,700.4,699.75,4016137,2810303857,82492,1838985,45.79
BHARTIARTL,EQ,15-03-2022,700.4,699,709.5,695.5,701,703.1,703.6,6006439,4226116846,108680,3559067,59.25
BHARTIARTL,EQ,16-03-2022,703.1,710,715.5,705,713.2,712,709.69,3843706,2727848498,58888,2144936,55.8
BHARTIARTL,EQ,17-03-2022,712,720,727.95,715,723.85,722.9,723.45,8168953,5909814622,118266,5030378,61.58
BHARTIARTL,EQ,21-03-2022,722.9,722,724.35,706.8,707.5,708.2,714.53,6317305,4513922556,134043,4365535,69.1
BHARTIARTL,EQ,22-03-2022,708.2,708.5,721,705.85,717.5,719.25,714.25,3000133,2142849722,72315,1415443,47.18
BHARTIARTL,EQ,23-03-2022,719.25,719.25,719.85,703,705.8,704.95,706.42,7974713,5633501331,128384,4976805,62.41
BHARTIARTL,EQ,24-03-2022,704.95,698,708.85,697.85,705.8,706.35,704.7,3597143,2534906531,92634,2100059,58.38
BHARTIARTL,EQ,25-03-2022,706.35,712.3,714.45,705.85,711.25,709.35,709.95,2930336,2080398006,75077,1240433,42.33
BHARTIARTL,EQ,28-03-2022,709.35,715.25,737,710.1,737,733.05,722.55,7960258,5751720381,128264,3281802,41.23
BHARTIARTL,EQ,29-03-2022,733.05,740.4,763,737,753.5,754.95,751.53,15833573,11899377452,217096,6002371,37.91
BHARTIARTL,EQ,30-03-2022,754.95,762.75,769.9,744.6,748.65,749.5,756.69,9938988,7520695973,181513,5112349,51.44
BHARTIARTL,EQ,31-03-2022,749.5,753,759,739.7,757,754.95,748.4,7371181,5516573660,122409,3976410,53.95
BHARTIARTL,EQ,01-04-2022,754.95,759.8,766.65,749.25,758.35,758.5,757.01,5920139,4481591820,106388,3221248,54.41
BHARTIARTL,EQ,04-04-2022,758.5,757.85,775,756.2,766.9,767.8,767.53,5783224,4438803621,132468,3106340,53.71
BHARTIARTL,EQ,05-04-2022,767.8,767.8,773.8,761,764.9,766.6,767.2,3990794,3061725447,105537,1969465,49.35
BHARTIARTL,EQ,06-04-2022,766.6,764,780.7,763,773.8,775.65,774.03,7490027,5797540256,125133,4105969,54.82
BHARTIARTL,EQ,07-04-2022,775.65,775,777.85,759.55,763.35,762.4,766.75,5818505,4461357930,99161,4092668,70.34
BHARTIARTL,EQ,08-04-2022,762.4,768.35,768.35,757.6,762.8,762.1,762.21,5583587,4255846177,85314,3672274,65.77
BHARTIARTL,EQ,11-04-2022,762.1,757,765.2,756,758.4,758.05,761.44,4927865,3752283488,64881,3511276,71.25
BHARTIARTL,EQ,12-04-2022,758.05,759.95,759.95,740.1,742,741.65,747.78,3904026,2919333393,113238,2138025,54.76
BHARTIARTL,EQ,13-04-2022,741.65,742,756.5,737.95,739.9,740.65,746.35,6343030,4734103794,111544,3634337,57.3
BHARTIARTL,EQ,18-04-2022,740.65,736.65,740.15,723.4,732.3,729.5,728.67,8950327,6521833849,112351,5286416,59.06
BHARTIARTL,EQ,19-04-2022,729.5,739,739,716.85,719.5,723.5,728.28,9957060,7251573217,162713,5592961,56.17
BHARTIARTL,EQ,20-04-2022,723.5,730.05,744.5,723.95,738.25,739.35,738.03,6632292,4894816527,125132,3324758,50.13
BHARTIARTL,EQ,21-04-2022,739.35,743.9,743.9,730,738.45,735.75,738.7,6111830,4514820014,113613,3988990,65.27
BHARTIARTL,EQ,22-04-2022,735.75,731,740.9,729,736.9,738.75,737.19,5182247,3820279419,86692,3304736,63.77
BHARTIARTL,EQ,25-04-2022,738.75,729.95,743,729.15,739.5,739.35,736.43,3571031,2629801133,60077,1785802,50.01
BHARTIARTL,EQ,26-04-2022,739.35,745,758.9,739.1,756,756.3,750.75,4987848,3744626322,99326,2923518,58.61
